epoch,loss,lr,timestamp
644,0.194651,0.02829870,1772948237.5057647
645,0.197494,0.02795097,1772948301.2780948
646,0.191967,0.02760517,1772948365.101334
647,0.191643,0.02726130,1772948429.0304296
648,0.195924,0.02691938,1772948493.1525893
649,0.189906,0.02657940,1772948556.9350052
650,0.192508,0.02624138,1772948620.794835
651,0.188552,0.02590531,1772948684.7007585
652,0.185867,0.02557120,1772948747.2035725
653,0.189689,0.02523906,1772948811.1694655
654,0.188358,0.02490890,1772948875.1034205
655,0.185690,0.02458071,1772948938.7769632
656,0.186356,0.02425451,1772949002.336781
657,0.186788,0.02393029,1772949066.0196147
658,0.184034,0.02360807,1772949129.8236492
659,0.182739,0.02328785,1772949194.207332
660,0.180686,0.02296963,1772949257.7203023
661,0.183045,0.02265342,1772949321.7409556
662,0.177989,0.02233922,1772949385.3182485
663,0.174591,0.02202705,1772949449.087069
664,0.177492,0.02171689,1772949513.0970106
665,0.179233,0.02140877,1772949576.0316858
666,0.172902,0.02110268,1772949639.6419356
667,0.175635,0.02079862,1772949703.296593
668,0.171954,0.02049662,1772949766.9124253
669,0.174504,0.02019665,1772949830.6057744
670,0.171350,0.01989874,1772949894.5893006
671,0.170961,0.01960289,1772949958.3678467
672,0.169073,0.01930910,1772950022.116352
673,0.169310,0.01901738,1772950085.8318396
674,0.169465,0.01872773,1772950149.8561175
675,0.165642,0.01844016,1772950213.6720397
676,0.165876,0.01815466,1772950276.3956175
677,0.165011,0.01787125,1772950340.2468712
678,0.164957,0.01758993,1772950404.1057518
679,0.160947,0.01731071,1772950468.2220666
680,0.164946,0.01703358,1772950532.0915794
681,0.164838,0.01675855,1772950596.0064387
682,0.162040,0.01648563,1772950659.0233483
683,0.161029,0.01621483,1772950722.914688
684,0.162659,0.01594614,1772950786.6586854
685,0.159541,0.01567957,1772950850.5831707
686,0.158378,0.01541512,1772950914.3760853
687,0.157123,0.01515280,1772950978.0553603
688,0.156500,0.01489262,1772951040.5123427
689,0.154706,0.01463457,1772951105.0680377
690,0.155040,0.01437866,1772951169.0661597
691,0.156192,0.01412489,1772951233.2980332
692,0.154440,0.01387328,1772951296.7983944
693,0.151695,0.01362382,1772951360.4383152
694,0.152690,0.01337651,1772951423.2165763
695,0.149875,0.01313137,1772951486.8759835
696,0.149269,0.01288839,1772951550.5392685
697,0.149760,0.01264757,1772951614.5041106
698,0.147082,0.01240893,1772951678.2091193
699,0.145322,0.01217247,1772951741.8906822
700,0.147277,0.01193818,1772951805.6520455
701,0.145961,0.01170608,1772951869.4798453
702,0.144205,0.01147617,1772951933.188118
703,0.144553,0.01124844,1772951996.9391131
704,0.142704,0.01102292,1772952060.8301961
705,0.141967,0.01079958,1772952124.6174188
706,0.141962,0.01057845,1772952188.493132
707,0.142400,0.01035953,1772952251.209249
708,0.143847,0.01014281,1772952315.027393
709,0.142091,0.00992831,1772952378.8383222
710,0.137516,0.00971602,1772952442.7028124
711,0.140219,0.00950594,1772952506.5438838
712,0.139051,0.00929809,1772952570.4276989
713,0.132807,0.00909247,1772952634.7293172
714,0.133153,0.00888907,1772952698.7369092
715,0.134729,0.00868791,1772952762.729418
716,0.133902,0.00848898,1772952826.6196485
717,0.132081,0.00829228,1772952890.6711707
718,0.132043,0.00809783,1772952953.0051126
719,0.132204,0.00790563,1772953017.2437835
720,0.129225,0.00771567,1772953081.1404676
721,0.127101,0.00752796,1772953145.1446674
722,0.129759,0.00734250,1772953209.0639312
723,0.128011,0.00715930,1772953272.9452581
724,0.128981,0.00697835,1772953336.904531
725,0.127823,0.00679967,1772953400.8670444
726,0.126789,0.00662326,1772953464.6233647
727,0.128300,0.00644911,1772953528.4429996
728,0.125904,0.00627723,1772953591.1038964
729,0.124310,0.00610763,1772953655.0606692
730,0.123045,0.00594030,1772953718.915418
731,0.123716,0.00577525,1772953782.9304752
732,0.119337,0.00561247,1772953847.0035422
733,0.120148,0.00545199,1772953911.0719526
734,0.120950,0.00529379,1772953975.3269553
735,0.119520,0.00513787,1772954039.355336
736,0.119836,0.00498425,1772954103.20019
737,0.120702,0.00483292,1772954167.119181
738,0.116864,0.00468389,1772954229.6325397
739,0.119983,0.00453715,1772954293.5920568
740,0.117517,0.00439272,1772954357.8472009
741,0.114240,0.00425058,1772954421.897334
742,0.116832,0.00411076,1772954485.6477187
743,0.113294,0.00397324,1772954549.530734
744,0.113568,0.00383803,1772954613.5011284
745,0.113384,0.00370513,1772954676.4504147
746,0.113505,0.00357454,1772954740.4824545
747,0.111796,0.00344627,1772954804.3801227
748,0.112081,0.00332032,1772954868.3087726
749,0.113368,0.00319668,1772954932.1921225
750,0.110921,0.00307537,1772954996.29034
751,0.110193,0.00295639,1772955060.598607
752,0.110994,0.00283972,1772955124.61711
753,0.110419,0.00272539,1772955186.9771063
754,0.108679,0.00261338,1772955250.8229678
755,0.108404,0.00250370,1772955314.6889029
756,0.109028,0.00239636,1772955378.6767662
757,0.109065,0.00229135,1772955442.4888272
758,0.107679,0.00218868,1772955506.5470476
759,0.106620,0.00208834,1772955570.3807085
760,0.106128,0.00199035,1772955634.2595727
761,0.104580,0.00189469,1772955698.2506974
762,0.106998,0.00180138,1772955760.906494
763,0.104540,0.00171041,1772955824.9153183
764,0.104399,0.00162178,1772955888.7779572
765,0.105485,0.00153551,1772955952.841996
766,0.103907,0.00145158,1772956016.9327567
767,0.102387,0.00136999,1772956080.7738597
768,0.102024,0.00129076,1772956144.668607
769,0.103853,0.00121388,1772956208.6569774
770,0.102936,0.00113936,1772956272.3880694
771,0.101312,0.00106719,1772956334.8282745
772,0.102840,0.00099737,1772956398.899005
773,0.102477,0.00092991,1772956462.5133405
774,0.102863,0.00086480,1772956526.4721832
775,0.101242,0.00080206,1772956590.4685757
776,0.102073,0.00074167,1772956654.770752
777,0.101965,0.00068365,1772956718.185456
778,0.102033,0.00062799,1772956781.8604894
779,0.100398,0.00057469,1772956846.0746515
780,0.102001,0.00052375,1772956909.813399
781,0.101563,0.00047517,1772956973.7136831
782,0.100164,0.00042896,1772957037.5415602
783,0.099937,0.00038512,1772957101.4496906
784,0.098640,0.00034364,1772957165.611391
785,0.103206,0.00030453,1772957229.13203
786,0.099641,0.00026778,1772957293.1871433
787,0.100255,0.00023341,1772957357.0675638
788,0.098523,0.00020140,1772957419.8795068
789,0.100758,0.00017176,1772957483.6972942
790,0.099506,0.00014449,1772957547.7204702
791,0.098343,0.00011959,1772957611.6273444
792,0.098303,0.00009706,1772957675.5202432
793,0.099912,0.00007690,1772957739.334068
794,0.097974,0.00005911,1772957803.3191547
795,0.098673,0.00004370,1772957867.415235
796,0.098146,0.00003065,1772957931.2177098
797,0.100172,0.00001998,1772957994.969375
798,0.098998,0.00001167,1772958057.725722
799,0.099193,0.00000574,1772958121.302864
800,0.097913,0.00000219,1772958185.2925773
