epoch,loss,lr,timestamp
642,0.189978,0.02899993,1772948157.29793
643,0.190924,0.02864836,1772948221.1007817
644,0.188545,0.02829870,1772948284.850898
645,0.190109,0.02795097,1772948348.483389
646,0.186762,0.02760517,1772948411.029115
647,0.186545,0.02726130,1772948475.1330214
648,0.187355,0.02691938,1772948538.9928508
649,0.181136,0.02657940,1772948602.8572567
650,0.181300,0.02624138,1772948666.424536
651,0.184183,0.02590531,1772948730.5648088
652,0.181908,0.02557120,1772948794.0670874
653,0.183058,0.02523906,1772948858.076327
654,0.182429,0.02490890,1772948921.9065068
655,0.181742,0.02458071,1772948985.8969998
656,0.181018,0.02425451,1772949049.7275906
657,0.178442,0.02393029,1772949112.6274185
658,0.175291,0.02360807,1772949177.4473677
659,0.172875,0.02328785,1772949240.4985466
660,0.177639,0.02296963,1772949303.7165885
661,0.172249,0.02265342,1772949367.5677295
662,0.174546,0.02233922,1772949431.2961895
663,0.174081,0.02202705,1772949495.2108238
664,0.170851,0.02171689,1772949558.930742
665,0.175282,0.02140877,1772949622.8425205
666,0.176314,0.02110268,1772949686.5725434
667,0.168048,0.02079862,1772949750.4524775
668,0.167662,0.02049662,1772949814.1171236
669,0.167174,0.02019665,1772949876.6240962
670,0.168091,0.01989874,1772949940.7544029
671,0.162579,0.01960289,1772950004.6094756
672,0.164388,0.01930910,1772950068.328215
673,0.163122,0.01901738,1772950132.077605
674,0.164016,0.01872773,1772950196.0109558
675,0.162401,0.01844016,1772950259.8125782
676,0.160286,0.01815466,1772950323.6226206
677,0.162139,0.01787125,1772950387.1943092
678,0.160163,0.01758993,1772950450.434171
679,0.158282,0.01731071,1772950514.360163
680,0.160868,0.01703358,1772950577.9768612
681,0.159343,0.01675855,1772950640.8733544
682,0.155796,0.01648563,1772950705.0839808
683,0.156342,0.01621483,1772950768.8039327
684,0.155168,0.01594614,1772950832.5432026
685,0.158208,0.01567957,1772950896.311063
686,0.151810,0.01541512,1772950960.0076969
687,0.151248,0.01515280,1772951023.8342726
688,0.154179,0.01489262,1772951087.2436225
689,0.148252,0.01463457,1772951151.0410535
690,0.151239,0.01437866,1772951214.846226
691,0.149361,0.01412489,1772951278.853096
692,0.145556,0.01387328,1772951342.5659733
693,0.146932,0.01362382,1772951406.536138
694,0.147298,0.01337651,1772951470.096089
695,0.146650,0.01313137,1772951533.826651
696,0.144165,0.01288839,1772951597.8028033
697,0.144657,0.01264757,1772951661.5231206
698,0.140313,0.01240893,1772951725.2143176
699,0.141510,0.01217247,1772951788.0621512
700,0.139395,0.01193818,1772951851.588344
701,0.137717,0.01170608,1772951915.6634336
702,0.139353,0.01147617,1772951979.609045
703,0.138148,0.01124844,1772952043.354428
704,0.137951,0.01102292,1772952107.4490235
705,0.138360,0.01079958,1772952171.148815
706,0.135798,0.01057845,1772952235.077196
707,0.133505,0.01035953,1772952298.7738945
708,0.135073,0.01014281,1772952362.6452448
709,0.134434,0.00992831,1772952426.5310464
710,0.133926,0.00971602,1772952490.193215
711,0.130719,0.00950594,1772952552.9504771
712,0.130917,0.00929809,1772952617.234041
713,0.130352,0.00909247,1772952681.017469
714,0.130156,0.00888907,1772952744.8678076
715,0.126705,0.00868791,1772952808.7145875
716,0.128647,0.00848898,1772952872.8366168
717,0.125093,0.00829228,1772952936.3274767
718,0.127518,0.00809783,1772953000.697937
719,0.125465,0.00790563,1772953064.581317
720,0.125644,0.00771567,1772953128.4040623
721,0.125413,0.00752796,1772953192.4817357
722,0.122794,0.00734250,1772953255.1551366
723,0.123063,0.00715930,1772953319.115772
724,0.123607,0.00697835,1772953382.7097204
725,0.123007,0.00679967,1772953446.834762
726,0.119123,0.00662326,1772953510.6376688
727,0.119365,0.00644911,1772953574.419736
728,0.119583,0.00627723,1772953638.6559405
729,0.118997,0.00610763,1772953702.552613
730,0.119878,0.00594030,1772953766.7391312
731,0.117145,0.00577525,1772953830.7983549
732,0.116637,0.00561247,1772953893.2657256
733,0.116473,0.00545199,1772953957.6645722
734,0.115222,0.00529379,1772954021.5500162
735,0.115813,0.00513787,1772954085.4683092
736,0.111963,0.00498425,1772954149.3449275
737,0.115456,0.00483292,1772954213.2506106
738,0.112745,0.00468389,1772954277.1712296
739,0.113192,0.00453715,1772954341.058889
740,0.110192,0.00439272,1772954405.2622044
741,0.111037,0.00425058,1772954469.36543
742,0.110512,0.00411076,1772954531.7914824
743,0.110687,0.00397324,1772954595.699332
744,0.110152,0.00383803,1772954660.3069541
745,0.109909,0.00370513,1772954724.2196229
746,0.107426,0.00357454,1772954788.1829495
747,0.106874,0.00344627,1772954850.6448123
748,0.106063,0.00332032,1772954914.491121
749,0.107844,0.00319668,1772954978.2016108
750,0.104785,0.00307537,1772955042.0839958
751,0.104280,0.00295639,1772955106.60561
752,0.105109,0.00283972,1772955170.5258486
753,0.105956,0.00272539,1772955234.4429345
754,0.103315,0.00261338,1772955298.3944905
755,0.105900,0.00250370,1772955362.216899
756,0.102699,0.00239636,1772955424.364428
757,0.104959,0.00229135,1772955488.3479776
758,0.103566,0.00218868,1772955552.1982334
759,0.103792,0.00208834,1772955616.0270865
760,0.101340,0.00199035,1772955679.8881564
761,0.103604,0.00189469,1772955744.1520903
762,0.100402,0.00180138,1772955808.0319548
763,0.102700,0.00171041,1772955872.0288146
764,0.099955,0.00162178,1772955935.9774914
765,0.100602,0.00153551,1772955998.536362
766,0.101067,0.00145158,1772956062.4292116
767,0.098820,0.00136999,1772956126.2763448
768,0.098774,0.00129076,1772956190.2307584
769,0.097950,0.00121388,1772956254.2322545
770,0.100067,0.00113936,1772956318.005862
771,0.098099,0.00106719,1772956382.1410427
772,0.100069,0.00099737,1772956446.252165
773,0.098077,0.00092991,1772956510.1499188
774,0.098667,0.00086480,1772956572.2334235
775,0.096981,0.00080206,1772956636.209076
776,0.096491,0.00074167,1772956701.5390613
777,0.096150,0.00068365,1772956765.1073036
778,0.096341,0.00062799,1772956828.88696
779,0.096800,0.00057469,1772956892.6487374
780,0.095556,0.00052375,1772956956.2231112
781,0.095322,0.00047517,1772957019.3802686
782,0.094726,0.00042896,1772957083.1106017
783,0.096693,0.00038512,1772957147.065744
784,0.096275,0.00034364,1772957211.0019772
785,0.095580,0.00030453,1772957274.739423
786,0.096475,0.00026778,1772957338.6295083
787,0.094567,0.00023341,1772957402.3444526
788,0.095595,0.00020140,1772957466.1884315
789,0.093945,0.00017176,1772957530.0522301
790,0.095437,0.00014449,1772957593.874241
791,0.094612,0.00011959,1772957658.0573509
792,0.093699,0.00009706,1772957720.4600677
793,0.095820,0.00007690,1772957784.2661965
794,0.095000,0.00005911,1772957848.078224
795,0.094205,0.00004370,1772957912.0889854
796,0.095897,0.00003065,1772957976.0172288
797,0.093261,0.00001998,1772958040.3859186
798,0.094033,0.00001167,1772958103.971541
799,0.092518,0.00000574,1772958167.7788804
800,0.092660,0.00000219,1772958212.9616632
1,3.031852,0.00300000,1773606570.978788
2,1.169848,0.03270000,1773606599.7011251
3,0.877946,0.06240000,1773606632.8955553
